,comments,pub_dates,like_Counts
92,"I am doing my Final year Architecture thesis on Pilgrimage Centre at Varanasi - which has a segment of a Mukti Bhawan ... I am the glad to see what I chose as a topic last year....before finishing the final thing, there is a trailer out for a movie...looking forward to see ASAP... kindly will see something for references...",2017-04-23T08:12:50.000Z,4
93,any screenings in Bangalore?,2017-04-21T23:13:09.000Z,0
94,we need more movies like this,2017-04-19T13:17:55.000Z,4
95,This seems to be a sweet movie. I wanna watch!,2017-04-18T10:51:55.000Z,1
96,trailer give me tears !,2017-04-17T17:31:07.000Z,3
97,brilliant piece of cinema... shame the theatre was empty and the audience acceptance in it's own country is so scarce whereas this type of cinema is appreciated more in other countries,2017-04-14T13:43:08.000Z,9
98,it's sad that people don't watch such movies.....hit like if u agree,2017-04-11T01:36:05.000Z,20
99,Saw this movie today... can easily say the best movie i have ever seen.. or the best piece of art i have ever witnessed for the matter of fact,2017-04-10T18:32:39.000Z,15
100,"Eagerly waiting to watch this movie. Sadly isn't promoted well by the multiplexes.
Not released on much of the screens.",2017-04-10T04:52:44.000Z,8
101,I will have to go to cinema to watch this movie.,2017-04-09T17:22:24.000Z,1
102,Superb . All Bollywood actors have to take salvation and reborn at least 50 times to produce and act like these theater actors,2017-04-09T14:29:50.000Z,6
103,good movie,2017-04-09T04:53:00.000Z,1
104,so sad this movie is not shown in chennai :(,2017-04-08T19:25:19.000Z,2
105,The director of this movie is just 25 year old ! Glad to see real art in otherwise cheesy Bollywood movies.,2017-04-08T18:58:49.000Z,16
106,"""Director Bhutiani isn’t here to throw scenes in your face. He isn’t here to make an Indie-for-dummies either. He’s here to nudge you into the lives of these characters, and then watch you watch them. He isn’t in a hurry, and yet accomplishes a narrative of gigantic proportions in an hour and 40 minutes."" Read the complete review here: https://lifeisacinemahall.com/2017/04/08/mukti-bhawan-review-a-celebratory-triumph/",2017-04-08T17:10:11.000Z,2
107,A breath of fresh air in the world of cinema that's clogged by raunchy item songs and mediocrity.,2017-04-08T07:41:05.000Z,7
108,"Better any other 100,200,300,400,500...... crore movies",2017-04-08T06:58:21.000Z,8
109,and we people running here and there through out in life to make money .we should search peace and love.A FACT OF LIFE depicts.,2017-04-08T05:39:18.000Z,4
110,must watch movie bt nt on youtube or pirated cds ..pls watch in theatre and support these kind of moviews,2017-04-07T17:46:07.000Z,12
111,wonderful,2017-04-07T15:53:35.000Z,2
112,"This is a masterpiece nothing can be compared to it , this movie will make one realize the true   purpose of life and will save  people from the remorse of not living their entire  lives joyfully when they will be on their death bed, My utmost respect to the thinker behind the Idea of this film .",2017-04-06T05:40:57.000Z,9
113,1:05 .. such a powerful scene with depth man :'),2017-04-05T17:59:26.000Z,5
114,trailer was very nice. ....I think the film will be good if CBFC doesn't ask for cuts,2017-04-05T11:03:04.000Z,1
115,saandar trailer,2017-04-04T20:43:16.000Z,1
116,"After Maasan, this movie is going to change the the bollywood again.",2017-04-02T05:19:06.000Z,7
117,An original idea and this has been appreciated in the festival circuit. We need more films like this.,2017-04-01T11:43:59.000Z,7
118,waiting eagerly,2017-03-31T09:33:02.000Z,4
119,Wonderful trailer... It is a heartwarming movie. Simple and beautiful... I will definitely watch.,2017-03-31T04:32:46.000Z,3
120,we all shud watch these movies in theater otherwise salman khan and akshay kumar will destroy these people who r making such wonderful movies....,2017-03-31T03:46:07.000Z,4
121,Wonderful trailer and later we blame that industry dont hv original stories or stories at all,2017-03-31T02:18:23.000Z,4
122,"Sanjay Mishra says: Our cinema is evolving, and it is happening that we are getting closer to our roots. Art movies will never let die our roots and values, from where we are, from where we belong.",2017-03-29T13:33:05.000Z,10
123,Very interesting movie.............have to watch this,2017-03-27T00:33:13.000Z,2
124,i fear for such gd movies collection...hats off to all in this film...🙏,2017-03-26T16:09:43.000Z,3
125,This is called a film of Bollywood,2017-03-26T11:17:15.000Z,3
126,this movie will leave many in tears,2017-03-26T09:14:58.000Z,3
127,"one of the best subject sir you chuz but please  sir aap logo tak sahi tarike se kyo nhi pahuchate...
mai chahta hu aapki mehnat no log jarur dekhe",2017-03-26T04:14:45.000Z,4
128,Look at Adil Hussain's face- Genius. His pauses contain multitudes more than lesser actors' thousand words.,2017-03-25T18:12:59.000Z,6
129,"Seems to be a real Indian Cinema, with heart, soul and meaning",2017-03-25T14:39:35.000Z,7
130,thanks for making such wonderful movies,2017-03-25T11:22:35.000Z,5
131,"दिल को छू लेने वाला ,,,
बहुत खूब।।।",2017-03-25T05:37:06.000Z,8
132,looks awesome ..I loved the character this move has been shot with and the characters adding to the broader character of this individual transformation ... definitely on the watch list,2017-03-25T01:01:02.000Z,3
133,I shall definitely watch this movie,2017-03-24T21:11:12.000Z,6
134,heart touching...,2017-03-24T20:05:19.000Z,5
135,Something New,2017-03-24T19:07:41.000Z,6
136,aweesomeeeeeeeeeeeeeeeeeeee!!!!!!!!,2017-03-24T18:32:54.000Z,2
137,my nana always says to be cremated in benaras,2017-03-24T17:42:50.000Z,2
138,beautiful,2017-03-24T15:22:47.000Z,2
139,highly satisfying,2017-03-24T14:05:27.000Z,2
140,ye he Hindi cinema not bollywood,2017-03-24T13:03:51.000Z,11
141,Varanasi me main travel karne gya tha Sabi lutere hain Yahaan pe taxidriever se leker pandit tak very very bad experience in my life.,2017-03-24T11:28:18.000Z,5
142,Acha laga trailer,2017-03-24T11:18:12.000Z,2
143,Very nice good work on script,2017-03-24T10:58:38.000Z,1
144,WOW.Just wow.,2017-03-24T09:23:23.000Z,1
145,wow nice concept completely different. looking forward to this movie.,2017-03-24T06:42:53.000Z,6
146,looking forward to see it...,2017-03-24T06:34:27.000Z,3
147,deferent story only bollywood can,2017-03-24T05:38:33.000Z,3
148,Awesome.,2017-03-24T04:00:32.000Z,1
149,Simply beautiful,2017-03-24T02:25:36.000Z,2
150,one of the best trailers of indian cinema,2017-03-23T20:42:20.000Z,7
151,great,2017-03-23T18:50:41.000Z,2
152,Loved the trailer.,2017-03-23T18:31:14.000Z,3
153,really awesome... waiting eagerly,2017-03-23T18:31:09.000Z,2
154,nice movie,2017-03-23T16:45:54.000Z,2
155,Cant wait to see the movie!! It is too good...,2017-03-23T16:21:59.000Z,2
156,such movies give satisfaction ....we don't want mass entertainment...!!!!,2017-03-23T14:47:17.000Z,9
157,great,2017-03-23T14:39:49.000Z,1
158,yr yeh na hui baat...maza aa gaya...ispar to Salman or shahrukh ki saari movies chuhe nazar aayenge ...waiting patiently,2017-03-23T14:38:42.000Z,4
159,that's Indian Cinema is much better than Bollywood..  waiting this movie ... !!,2017-03-23T14:33:02.000Z,7
160,"A good touch of silent emotion
Peaceful",2017-03-23T13:46:18.000Z,4
161,Why the dislikes? It gave me positive vibes.,2017-03-23T12:44:09.000Z,1
162,Innovation in the Indian cinema.,2017-03-23T09:44:56.000Z,2
163,wow..,2017-03-23T08:29:51.000Z,2
164,Awesome,2017-03-23T08:02:02.000Z,1
165,I think this movie will be true emotional movie .,2017-03-23T07:28:31.000Z,2
166,"MUKTIDHAM Inspired....
Looking Forward👍",2017-03-23T06:53:51.000Z,2
167,boring nd stupid,2017-03-23T03:51:15.000Z,0
168,looks awesome..,2017-03-23T03:39:16.000Z,1
169,VaraNasi(KasHi):: LasT DestiNatioN..,2017-03-23T03:30:56.000Z,1
170,"Wow..
This seems so good.",2017-03-22T22:07:43.000Z,1
171,"Sanjay Mishra says: Our cinema is evolving, and it is happening that we are getting closer to our roots. Art movies will never let die our roots and values, from where we are, from where we belong.",2017-03-22T21:32:57.000Z,5
172,Seems to break all the cliches. This makes me feel proud of our movies. A must watch for me.,2017-03-22T18:51:25.000Z,2
173,Wow,2017-03-22T17:14:57.000Z,1
174,just love that😍,2017-03-22T16:33:04.000Z,1
175,"NEBRASKA + PIKU = MUKTIDHAM
oh bollywood wud u plz stop copying and or repeating the same   concept again and again and again or just go alll u so called directors, producers and writers to the ""MUKTIDHAM"" and yaa of course dont forget to pick 'em(three bustard) up.",2017-03-22T13:09:51.000Z,0
176,film trailer is superb ...lekin sir aapko Ambar Hadap inki permission mili kya ? ye ek play tha MUKTIDHAM jo unhone aur Khade in donhone milke banaya tha maine dekha hai aur wo bahot badhiya tha i hope so ki aapko is film ke liye permission mili hogi,2017-03-22T10:53:26.000Z,0
177,Inspired from piku?,2017-03-22T08:33:00.000Z,0
178,movies based on Varanasi are always epic...looking forward for this movie,2017-03-22T06:25:50.000Z,7
179,Nebraska meets Piku...,2017-03-22T06:22:47.000Z,0
180,yryeue,2017-03-20T15:53:27.000Z,0
181,no words u can only feel,2017-03-20T11:42:17.000Z,1
182,nice trailer..,2017-03-20T07:27:15.000Z,1
183,u love ur parents,2017-03-19T21:26:42.000Z,2
184,Bohat hi khubsoorat trailer ....,2017-03-18T03:44:13.000Z,1
185,"Wah, kya baat hai",2017-03-14T07:03:37.000Z,1
186,lol,2017-03-14T07:03:03.000Z,2
187,"dil nhi jaan nu karde
es rangli dunia  tau
speechless trailer
diffrent plot
must be nominated for oscar",2017-03-13T10:48:11.000Z,2
188,a wonderful film :-) waiting to watch,2017-03-13T08:32:08.000Z,1
189,this looks really interesting,2017-03-13T07:18:10.000Z,2
190,beautiful I guess it's our answer to Nebraska?,2017-03-12T09:58:09.000Z,4
191,take a bow! beautiful.....,2017-03-11T18:59:11.000Z,1
192,nyimbo za bony mwaitege,2017-03-11T11:36:11.000Z,1
193,Its like one gentle water stream which flows with its own pace. very soothing,2017-03-10T18:24:01.000Z,3
194,xxxxxxxvgd,2017-03-10T11:27:41.000Z,1
195,sahi,2017-03-10T08:47:08.000Z,1
196,sensrx,2017-03-10T07:28:02.000Z,1
197,Woh.. Its poetic.,2017-03-09T19:32:21.000Z,1
198,wow just wow. hope it concludes well,2017-03-09T19:03:54.000Z,2
199,"New concept n something different.
I don't know why people dislike, I think dey r emotional less people either dey r not living in a joint family or dey don't hv ny respect for der elder one.",2017-03-09T18:09:22.000Z,3
200,Beautiful! Something I always wanted to make. Would love to see. ❤,2017-03-09T17:53:21.000Z,3
201,must watch,2017-03-09T17:14:44.000Z,1
202,can't wait for this poetry 😂,2017-03-09T16:05:45.000Z,1
203,venice film fest player.,2017-03-09T11:34:04.000Z,1
204,Something difference,2017-03-09T09:02:55.000Z,2
205,Looking forward to it.,2017-03-09T08:27:25.000Z,1
206,eagerly waiting to see the movie.,2017-03-09T08:14:13.000Z,0
207,This was Beautiful. Can't wait to see it.,2017-03-09T07:47:31.000Z,2
208,beautiful,2017-03-09T07:46:18.000Z,2
