,comments,pub_dates,like_Counts
83,Wowww Outstanding Trailer 👌👌👌👌👌👌👌✌,2016-11-03T13:35:13.000Z,1
84,"Babaji ne to balle balle kar di
300 cr par kar gai Baba ki movie 
Chah gye Baba",2016-11-03T07:47:29.000Z,0
85,"i m amazed who are the 52000 plus subscribers...,",2016-11-01T17:49:54.000Z,0
86,Gjb ka Trailor,2016-10-31T03:58:45.000Z,0
87,Mera dil jeet liya aapne :) Guruji aap sabse aage ho :).,2016-10-28T20:54:59.000Z,0
88,I like it,2016-10-27T19:10:46.000Z,0
89,good movie,2016-10-27T10:04:17.000Z,0
90,guru ji rocks..Bollywood and Hollywood Shocks😂😂,2016-10-26T21:23:53.000Z,0
91,fantastic......,2016-10-26T14:27:10.000Z,0
92,wonderful movie Lion Heart really heart touching movie,2016-10-26T13:11:19.000Z,0
93,"aaj tak inki vjh se kisi ko koi nuksan ni hua, chahe fayeda b na hua ho.........halanki fayeda bhut hua h....well done guru ji...",2016-10-25T08:56:53.000Z,1
94,superrrrrrrbbbbbb,2016-10-25T07:54:45.000Z,0
95,BLOCKBUSTER TRAILER.I HAVE NEVER SEEN BEFORE. SUPER MSG THE WARRIOR LION HEART.,2016-10-24T18:03:25.000Z,0
96,"Guruji film k sabhi dialogues   ghaint h...   Mje aa gye...  
👌👌👌👍",2016-10-24T16:47:23.000Z,0
97,"Guru ji   great movie ..  
 All show house full  .. Har trf lion heart. 👌",2016-10-24T16:45:59.000Z,0
98,such a Gr8 movie.....,2016-10-24T07:29:50.000Z,0
99,wooooow guru ji,2016-10-23T15:55:53.000Z,0
100,wow best trailer I have ever seen,2016-10-23T11:06:10.000Z,3
101,wow best trailer I have ever seen,2016-10-23T11:05:59.000Z,16
102,wow best trailer I have ever seen,2016-10-23T11:05:51.000Z,0
103,wow best trailer I have ever seen,2016-10-23T11:05:46.000Z,0
104,very nice trailer...outdtanding MSG.Legend,2016-10-23T06:39:46.000Z,1
105,Never seen such work in Hollywood movies as well,2016-10-22T20:04:00.000Z,0
106,dhan dhan satguru tera asra,2016-10-22T15:24:40.000Z,0
107,ladkio ki ijjat bachana wah nek kam,2016-10-21T11:56:49.000Z,0
108,hum to vo hain jo shero ke muhh me hath dalkr unke dant gina karte wah kya bat sherdil,2016-10-21T11:55:53.000Z,0
109,ye to sach bhut mja agya,2016-10-21T11:54:02.000Z,0
110,awesome movie,2016-10-21T07:10:25.000Z,0
111,kamm,2016-10-21T05:24:00.000Z,0
112,wow garu awesome,2016-10-21T01:31:34.000Z,0
113,wow garu awesome,2016-10-21T01:31:16.000Z,0
114,tuffan hi leaattaaa bappu ne ta...sirraaaaa💗💘💞😀😀😀😀,2016-10-20T12:28:45.000Z,2
115,awsom,2016-10-20T11:01:10.000Z,0
116,crezy movie awsome,2016-10-20T11:00:20.000Z,0
117,"epic expression: 2:45 
omg I'm such a fan now",2016-10-20T02:55:49.000Z,37
118,👌👌👌👌👌,2016-10-19T17:31:33.000Z,0
119,great trailor....rocking,2016-10-19T13:06:33.000Z,0
120,superb..... trailer.,2016-10-18T13:38:50.000Z,0
121,Kya baat ha..... Chaa gaye baba ji.,2016-10-18T07:56:37.000Z,0
122,Must be nominated for Oscars...,2016-10-17T18:45:38.000Z,0
123,baba ji ka.....🙋🙋🙋🙋🙋,2016-10-17T13:23:57.000Z,0
124,Speechless ,2016-10-17T02:46:58.000Z,0
125,dat dioloug though sher ka daat gin te hai!,2016-10-16T18:39:01.000Z,0
126,Seriously????,2016-10-16T13:17:46.000Z,0
127,finally india got an OSCAR deserving film,2016-10-16T10:02:11.000Z,0
128,superbbbb@@,2016-10-16T07:09:02.000Z,0
129,Patandraa ne rajnikaant v fail karta....,2016-10-15T16:58:41.000Z,0
130,u really need lion heart to watch this movie,2016-10-15T14:11:19.000Z,0
131,Super like Movie Guru Ji !!! Amazing Bike Stunts !!!! Interesting storyline !!,2016-10-14T15:38:19.000Z,1
132,this is amazing,2016-10-14T13:55:43.000Z,1
133,Amazing,2016-10-14T13:04:59.000Z,2
134,Full of action;thriller;drama & suspense!!,2016-10-14T13:00:34.000Z,0
135,Ap hi ho...kaal ke liye sabse bda khatra !!!!!!,2016-10-14T11:49:36.000Z,0
136,wow wonderful trailer,2016-10-14T07:28:35.000Z,0
137,wow wonderful trailer,2016-10-14T07:28:30.000Z,0
138,wow wonderful trailer,2016-10-14T07:28:23.000Z,0
139,Mind blowing,2016-10-14T06:58:02.000Z,0
140,Ghaint ,2016-10-14T06:54:01.000Z,0
141,So interesting Movie. Everyone must watch..,2016-10-13T08:44:03.000Z,0
142,Insaan kitna badal gaya yar  hihi,2016-10-13T05:20:08.000Z,0
143,kya baat h msg movie ki .जी सा आग्या ।,2016-10-13T03:25:59.000Z,0
144,superb,2016-10-12T19:28:20.000Z,0
145,what am i doing here,2016-10-12T17:35:02.000Z,0
146,It may win oscar. Must be oscar entry from india this year,2016-10-12T08:22:48.000Z,0
147,zindagi khatam mari!,2016-10-11T19:54:27.000Z,0
148,its amazing. Superb trailer.,2016-10-11T14:44:50.000Z,0
149,Deserves 5 Oscars ..,2016-10-11T11:04:51.000Z,0
150,"Avatar ka to $2.7 billion ka  record  gaya 
MSG  THE WARRIOR  $2.8 billion",2016-10-11T10:57:53.000Z,0
151,"yeh tog hadd krr di,baba ji batman , Superman, spiderman sab aapke charno mein😀😀",2016-10-11T09:49:36.000Z,0
152,Is this a action movie 😂😂😂😂😂,2016-10-11T07:42:47.000Z,7
153,what awesome special effects,2016-10-11T07:02:28.000Z,6
154,Really great Trailor....it is sending positive message to the society....awsome..,2016-10-10T14:06:11.000Z,0
155,wow guru Ji🙏🙏🙏🙏,2016-10-10T09:25:45.000Z,0
156,wow emezing super 👏👏👏👏👍👍👍👌👌👌👌,2016-10-10T09:14:55.000Z,0
157,wow super hit hogi ye movie,2016-10-10T09:08:39.000Z,0
158,superb movie full family entertaining,2016-10-10T02:49:07.000Z,0
159,Great ! My Pujya Pita Ji ! Very beautiful trailer. Aap ji vahi ho jiski jugon jugon se vichhuri aatma ko talash hai. Dhan Dhan Satguru Tera Hi Aasra. Sewak Vijay Insan,2016-10-09T09:42:10.000Z,1
160,Splendid movie.,2016-10-09T09:30:14.000Z,0
161,dhan dhan satguru tera hi asra,2016-10-09T09:03:34.000Z,0
162,aap hi sabko ek kar sakte ho,2016-10-09T08:13:13.000Z,0
163,guru ji aapka tarika duniya ko sudharne ka sabse nirala hai,2016-10-09T08:12:33.000Z,0
164,wah kya baat haa suprrrr,2016-10-09T07:27:43.000Z,0
165,fantastic,2016-10-09T04:22:33.000Z,0
166,fantastic,2016-10-09T04:22:06.000Z,0
167,I want only fight and villen rool,2016-10-09T02:59:19.000Z,0
168,Hi i m anurag urf singham from meerut,2016-10-09T02:58:17.000Z,0
169,Amazing Movie.. i recommend to everyone To watch this movie with whole Family . Its 1st movie we watch with family..,2016-10-09T01:27:34.000Z,0
170,1000 crore club..izzat ka rakhwala sher dilllllllllllll,2016-10-08T16:02:08.000Z,0
171,Shahrukh sakman ko takkar dene naya hero aa gaya.,2016-10-08T11:14:47.000Z,0
172,d next super hero,2016-10-08T09:47:11.000Z,0
173,"better than Christfer Nolan movie
great Baba ji",2016-10-08T08:31:38.000Z,0
174,an eye opening movie...totally the movie has changed my life...counting teeth lion heart..,2016-10-08T07:51:34.000Z,7
175,stoned,2016-10-08T06:37:49.000Z,0
176,"How can one person act, as well as be a DOP simultaneously? End of Days!!",2016-10-08T05:29:32.000Z,3
177,dimaag ko hila ke rakh de,2016-10-07T18:04:24.000Z,0
178,I am tripping.😑,2016-10-07T17:47:25.000Z,0
179,Thank you God,2016-10-07T16:55:03.000Z,0
180,"majedar,,,,waiting for it,,still better than khan movies",2016-10-07T15:27:04.000Z,0
181,kuchh bhi.,2016-10-07T15:10:54.000Z,0
182,i am waiting for this movie to get an oscar....... dhan dhan satgur tera hi asra,2016-10-07T15:08:42.000Z,0
183,kya baat hai Baba.. Awesome,2016-10-07T13:54:33.000Z,0
184,बाहुबली से बढ़िया लगा आपकी मूवी का ट्रेलर।।।,2016-10-07T13:52:29.000Z,0
185,awesome trailor,2016-10-07T13:16:58.000Z,0
186,sari film trailer me dikha to di,2016-10-07T12:08:36.000Z,0
187,2.45 What a killer expression Babaji.....,2016-10-07T11:12:49.000Z,0
188,PATHETIC :p,2016-10-07T10:33:46.000Z,0
189,:),2016-10-07T09:53:06.000Z,0
190,badiya movi,2016-10-07T09:49:02.000Z,0
191,2:45 expression priceless,2016-10-07T09:34:14.000Z,14
192,DAT was a gr8 start .Good trailer and theme plot looking ahead to watch it .,2016-10-07T08:37:43.000Z,0
193,ahh ki cheej aa,2016-10-07T08:13:55.000Z,0
194,"2006: In Ten year we'll achieve world peace and eradicate poverty.
2016: Lion heart Releasing soon.",2016-10-07T08:02:30.000Z,90
195,rajnikant ko khtraaaaaaaaa,2016-10-07T06:21:29.000Z,1
196,Lo....aur log bolte hai Bollywood mein achi filme nahin banti...,2016-10-07T06:19:58.000Z,0
197,super trailor. Cute trailor. dialogue delivery superb.,2016-10-07T04:01:08.000Z,0
198,great expressions,2016-10-06T17:19:47.000Z,0
199,Finally an Oscar worthy performance from an Indian.,2016-10-06T16:15:15.000Z,0
200,epic movie epic trailer will watch first  day first show huge fan of msg series...surely it will break all world record in income...james Cameron and Spielberg are students of super great baba ram rahim....and will do business minimum of 5000cr,2016-10-06T12:03:03.000Z,0
201,va kya trailer hai blookbuster,2016-10-06T10:37:10.000Z,0
202,supperrrrrrrrrrrrrr,2016-10-06T08:23:46.000Z,1
203,dera premis should launch this film in hollywood so that it can get more attraction and more people will get attracted to the dera sacha sauda.,2016-10-06T07:42:57.000Z,0
204,wowwwwwww this should be lauched in hollywood what great great fiction film it can be compared to john carter and the superhuman guy can be compared to the rock,2016-10-06T07:41:11.000Z,0
205,"aliens are too cool..and Steven dekh, alien aise hote hai..aur tum badi ungli vale banate ho..Spaceship, fight sequences, acting, sets ..Hollywood learn something from this when you make period or alien invasion movie..",2016-10-06T07:39:02.000Z,0
206,"Nice Trailer... Amazing Film Trailer....
I have not seen such a good trailer, it will fail all the bollywood film's of sharukh, salman, amir, and all.
Love You Baba.",2016-10-06T04:35:28.000Z,0
207,wao.....its amazing trailer.,2016-10-05T17:49:48.000Z,0
208,nice one.i wnt to meet the baba.lion heart baba.jai ho.hollywood will get jelous soon..,2016-10-05T17:33:22.000Z,0
209,Oscar nobel filmfare sab milega isse,2016-10-05T16:59:40.000Z,0
210,even Rajnikanth is waste in front of him,2016-10-05T16:58:59.000Z,0
211,Superb Trailer Dr. MSG.,2016-10-05T12:17:53.000Z,0
212,Oscar jitne wala movie hay.  :p,2016-10-05T10:34:11.000Z,0
213,"baba ki jai! 
movie ki jai! 
baba k ma ki jai! 
movie k director ki jai! 
movie k producer ki jai! 
movie k rockstar gaano ki jai!",2016-10-05T09:30:32.000Z,0
214,2.44 KILLING MOMENT,2016-10-05T08:25:08.000Z,4
215,wow 30 categories.movie Worth's 100 cr,2016-10-05T07:55:47.000Z,0
216,it will be extremely exciting to see rock star baba as a yodha,2016-10-05T07:14:22.000Z,0
217,The MSG the best,2016-10-05T06:33:42.000Z,0
218,wow!! 2 Days to go the movie,2016-10-05T05:50:55.000Z,0
219,amazziinngg trailor #2Days2LionHeart,2016-10-05T04:00:55.000Z,3
220,nice,2016-10-05T02:06:57.000Z,0
221,Very good,2016-10-05T02:05:59.000Z,0
222,Fantastic trailer Guru Ji👍👍👍,2016-10-04T20:59:33.000Z,0
223,Competitor to steven spielberg,2016-10-04T17:56:58.000Z,0
224,"Superb..
Well ..the superhuman is up with a Roar. I'm very keen to watch this flick.",2016-10-04T13:41:21.000Z,12
225,My desire of see the MSG film.,2016-10-04T12:30:26.000Z,0
226,yes I like this song,2016-10-04T12:27:40.000Z,0
227,"haha! Nice trailer. Stunts are unique. Better than the vulgar stuff trending on YouTube.
I have seen people are talking about the movie a lot .let's see how it impress the audience.",2016-10-04T08:45:38.000Z,0
228,"HAHA! AWESOME trailer. Nice to see a spiritual guide in such a modern look.
And I have seen people are talking about this movie a lot. Let's see how the movie proceeds.",2016-10-04T08:42:45.000Z,5
229,Can't say its a perfect trailer honestly but it is interesting to a gud extent. Dialogue delivery is lil odd but music beats are surprisingly good one. So I can say not 10on10 but surely it is eye-catching.,2016-10-04T08:16:02.000Z,0
230,👌🏻👌🏻👌🏻👌🏻👌🏻,2016-10-04T07:28:44.000Z,1
231,👌🏻👌🏻👌🏻👌🏻👌🏻,2016-10-04T07:28:35.000Z,1
232,This is the reason why aliens won't visit us ever.,2016-10-03T18:52:45.000Z,0
233,suprb,2016-10-03T16:15:47.000Z,0
234,amajing stunt and amajing hero,2016-10-03T15:51:42.000Z,1
235,baba ji wah!!!!,2016-10-03T15:34:43.000Z,0
236,baba ji wah!!!!,2016-10-03T15:34:34.000Z,0
237,jelly boss,2016-10-03T13:08:28.000Z,0
238,The most awaited movie of the year 2016...,2016-10-03T09:00:19.000Z,0
239,HAM TO VO H JO SHERO K MUH ME HATH DALL K UNKE DAANT GINTE H.           AAA DIALOG SIRRRAAAA VA,2016-10-03T06:56:55.000Z,0
240,ek bhi kadam bina vjah we ni hota jitna me janti hu very nice dialog,2016-10-03T06:48:08.000Z,0
241,North India ka rajnikant,2016-10-03T06:22:49.000Z,0
242,really mind.... blowing....,2016-10-02T19:11:46.000Z,0
243,really different story,2016-10-02T14:54:34.000Z,0
244,great,2016-10-02T14:48:07.000Z,0
245,unique trailer,2016-10-02T14:41:50.000Z,0
246,awesome trailer,2016-10-02T14:37:19.000Z,0
247,dhan dhan satguru tera hi asra,2016-10-02T12:00:39.000Z,0
248,aliens je movie dekhne ke baad kabi bi is darti par nahi anna chahe ge,2016-10-02T11:00:20.000Z,0
