,comments,pub_dates,like_Counts
2003,Kamal dhamal bemishal guruji jai hind HKNK jawab,2017-01-25T18:55:08.000Z,0
2004,Boooooommmmmm blast KR dita,2017-01-25T18:55:08.000Z,0
2005,WOW NICE,2017-01-25T18:55:07.000Z,0
2006,pita g osm trailor jbrdast mja aa gya,2017-01-25T18:55:07.000Z,0
2007,Amazing amazing,2017-01-25T18:54:59.000Z,0
2008,pita ji... very very thank you ji.. dilo dimag pr chaa gye ji..,2017-01-25T18:54:57.000Z,1
2009,vry vry vry nyccc trailer..I can't explain in words,2017-01-25T18:54:54.000Z,0
2010,"JAI..HIND,,,,,,,,,,,,SALUTE HAI,,,,,,,,,,,,,,,,,,,,,,,,,NICE MOVIE",2017-01-25T18:54:45.000Z,0
2011,Wooooooow👍👍👍👍👍👍👍👌👌👌👌👌👌👌👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,2017-01-25T18:54:45.000Z,0
2012,me also in this trailor,2017-01-25T18:54:44.000Z,0
2013,Congratulation,2017-01-25T18:54:44.000Z,0
2014,wowwww......mind blowing trailer👍👌,2017-01-25T18:54:39.000Z,0
2015,BaBa g kamal kar diya,2017-01-25T18:54:39.000Z,0
2016,amazing,2017-01-25T18:54:35.000Z,0
2017,thank you guruji,2017-01-25T18:54:34.000Z,0
2018,hurrreewwwwwww,2017-01-25T18:54:32.000Z,0
2019,Ultimate fabulous waoooooo full of action,2017-01-25T18:54:31.000Z,0
2020,Dhan Dhan satguru tera hi asra ji,2017-01-25T18:54:30.000Z,0
2021,wow.. it really gives patriotic feelings,2017-01-25T18:54:28.000Z,0
2022,Mind blowing 👌👌👌👌,2017-01-25T18:54:26.000Z,0
2023,Mind blowing trailer,2017-01-25T18:54:23.000Z,0
2024,wow......,2017-01-25T18:54:20.000Z,0
2025,very owesome trailer of the movie HKNKJ...  N now waiting for the movie releasing  .. i am very excited,2017-01-25T18:54:19.000Z,0
2026,superb trailer papaji,2017-01-25T18:54:18.000Z,0
2027,awesome Guru ji,2017-01-25T18:54:16.000Z,0
2028,Wow kya mast Trailer H Guru G Salute to you,2017-01-25T18:54:12.000Z,0
2029,mjaaaa aaagya guru ji fantastic... amazing,2017-01-25T18:54:10.000Z,0
2030,Jabardast,2017-01-25T18:54:10.000Z,0
2031,sohne sohne MSG,2017-01-25T18:54:09.000Z,0
2032,amazing,2017-01-25T18:54:07.000Z,0
2033,"Excellent Superb trailer, nothing more to say such an inspiring one. Must watch by every Indian all the actors performed very well.",2017-01-25T18:54:07.000Z,1
2034,yeeeeeeeeeeeee 💃💃💃💃💃💃💃💪,2017-01-25T18:54:07.000Z,0
2035,Vow what a great movie this will reveal what to be done salute baba ji to u for dedication,2017-01-25T18:54:07.000Z,0
2036,👌👌👌👌👍👍👍💃👏🙏💃💐🎊🎉🍫🌹wowww Dr.MSGJi 😘😍👌,2017-01-25T18:54:06.000Z,0
2037,Wow amzing love u see u again in real surgical strike,2017-01-25T18:54:03.000Z,0
2038,Dhan Dhan Satguru Tera Hi Asra,2017-01-25T18:53:59.000Z,0
2039,amazing,2017-01-25T18:53:59.000Z,0
2040,"What A  Graphics 👌 
Visual Effects ...",2017-01-25T18:53:58.000Z,0
2041,Thanks guru ji wonderful trailer,2017-01-25T18:53:56.000Z,0
2042,atttt,2017-01-25T18:53:55.000Z,0
2043,wow,2017-01-25T18:53:53.000Z,0
2044,Greatttt,2017-01-25T18:53:48.000Z,0
2045,what an amazing trailer!!!!  papaji you rock!!!!!!!,2017-01-25T18:53:45.000Z,0
2046,wowowowowo amazing..,2017-01-25T18:53:43.000Z,0
2047,mind blowing,2017-01-25T18:53:41.000Z,0
2048,wahoo msg,2017-01-25T18:53:39.000Z,0
2049,Ultimate trailer,2017-01-25T18:53:37.000Z,0
2050,Guru ji great 🙏Jai hind 👏🏼🙏,2017-01-25T18:53:35.000Z,0
2051,Att aa,2017-01-25T18:53:35.000Z,0
2052,amazing,2017-01-25T18:53:34.000Z,0
2053,Just in love !!! Thanks a lot Guru G for giving us such a lovely movie !!! Waiting for the release date,2017-01-25T18:53:33.000Z,0
2054,Here comes the MSG Lion Heart..WOW,2017-01-25T18:53:30.000Z,0
