,comments,pub_dates,like_Counts
64,Gzb,2018-02-08T18:53:59.000Z,0
65,Please upload gurgaon full movie HD plse,2018-01-31T17:26:48.000Z,0
66,gurgaon ne toh chord dete bc,2018-01-27T05:51:25.000Z,0
67,https://youtu.be/rAC7GMpINvM ye bhi dekho,2018-01-16T17:30:44.000Z,0
68,"please can any1 tell me whr to see this movie. b4 ny punk tries to me smart, its nt playing in the theaters of kolkata ny more.",2017-11-15T16:16:47.000Z,0
69,Akshay Oberoi is fucking perfect!!!😍😍😍,2017-11-08T15:38:26.000Z,0
70,kis web per ya movie hai,2017-11-07T09:07:30.000Z,0
71,Faltu,2017-10-26T06:16:13.000Z,0
72,Movie kab aave hi...,2017-10-23T04:42:59.000Z,0
73,"*💯% Free Job ₹₹*→अगर आप नोकरी करना चाहते हो.. →मोबाइल से 10000-50000 रूपए.. →प्रति महीनें कमायें बिल्कुल फ्री, तो→Play Store से *Champ Cash money*→App को डाउनलोड करके अपना→ *WHATS APP no. se hi* रजिस्ट्रेशन करें→Referal ID मांगने पे- *18496252डालें.*Apko task complete krte hi 62 rupey milega .→Helpline Whatsaap no +919871515859*(Gold rank leader will give u trainning daily to earn✔)*",2017-10-11T17:58:52.000Z,0
74,Interesting 🖒,2017-10-09T16:48:18.000Z,0
75,India Is So Different,2017-10-08T11:50:21.000Z,0
76,koi download ka link do. fbd.,2017-10-06T19:14:57.000Z,1
77,ok ok,2017-10-02T04:00:23.000Z,0
78,Jai haryana Jai haryanvi...,2017-10-01T05:58:25.000Z,1
79,did this movie release ??,2017-09-27T19:22:42.000Z,0
80,Baddddddd,2017-09-21T23:46:13.000Z,0
81,Loved it,2017-09-14T21:12:48.000Z,0
82,WATCH MIA KHALIFA IN MY CHENNAL & PLZ SUBCRIBE ALSO,2017-09-06T17:53:06.000Z,0
83,"What the hell is this maquette at 0:39? Please tell me the movie features a maquette, not a ""real"" appartment block represented by a maquette with little dolls standing on balconies...",2017-09-01T21:06:53.000Z,0
84,bc.. phone is switched off.. its displaying time.. 11:31 PM... lol !!!,2017-09-01T11:12:34.000Z,1
85,Love to see more of Akshay Oberoi movies. He is so handsome with good acting skills. Looks good movie.,2017-08-31T17:09:33.000Z,5
86,This trailer reminds me of film ugly..,2017-08-30T22:31:11.000Z,1
87,Do self-knowledge.,2017-08-26T10:02:06.000Z,2
88,this seems like 2 back-to-back episodes of crime patrol. :D,2017-08-22T23:33:37.000Z,25
89,actress is so adorable charming,2017-08-19T18:23:30.000Z,0
90,May be no screens was available for this good story.,2017-08-18T18:03:39.000Z,11
91,Bomb trailer,2017-08-15T07:56:52.000Z,0
92,"I come back from my weeklong trip from Kodaikanal today and first thing I check after work is Gurgaon's show timings, there is no single show in Pune!? is it not released yet or what?",2017-08-14T14:24:16.000Z,0
93,Gurgaon is trully a shithole!!!!!,2017-08-14T14:07:02.000Z,2
94,Nice... Waiting this movie...,2017-08-14T08:44:40.000Z,1
95,pnkj tripthi ji ki acting movies me jaan daal deti hai....,2017-08-09T12:20:46.000Z,1
96,Gurgaon is best place in India no localisam,2017-08-06T23:12:38.000Z,5
97,After a long time I have seen a trailer which looks highly promising as far as good content is concerned,2017-08-04T18:17:08.000Z,0
98,kisi ne dekha ??,2017-08-04T11:35:14.000Z,1
99,Ticketskharido.com,2017-08-03T11:55:55.000Z,0
100,"Look forward to this movie than any ShahRukh khan's formula DDLJ movie 😡. Thank God, for the producers of this movie, for making a script bound movie.",2017-07-30T16:28:49.000Z,0
101,awsmmm ...yogi hatts off congratulations all team,2017-07-28T10:00:46.000Z,0
102,1:57 reminded me of Manorama six feet under!! OMG??,2017-07-27T09:15:24.000Z,3
103,Pankaj sir 👌,2017-07-25T20:41:27.000Z,0
104,Gurgaon nahi गुडगामा,2017-07-25T03:07:14.000Z,0
105,ab to gurugram  ho gaya...:p,2017-07-24T15:51:25.000Z,1
106,"Who is this Ragini khana yaar I cant diggest her,,,had it been she not in the movie I would have seen it......Please Raghini g choose other profession acting is not for all....I wish I could be actor lolz....",2017-07-24T15:30:55.000Z,3
107,great actor pankaj tripathi,2017-07-24T12:15:02.000Z,35
108,*Gurugram,2017-07-24T11:24:40.000Z,2
109,Why....did I ...... understand nothing😭😭😭,2017-07-24T10:12:23.000Z,0
110,seems to be a good film with a bunch of nice actors......,2017-07-24T09:39:25.000Z,3
111,i like ragini,2017-07-24T04:46:01.000Z,0
112,"trailer is good, but isn't the time showing on the fone at 0:22 ?
Does that happen if someone is on a call?",2017-07-24T04:34:19.000Z,1
113,Who will watch the movie when Jab Harry met Sejal ush din release ho rhi h,2017-07-23T20:05:13.000Z,0
114,your consience yeh bolna assan hai beta par jab harrry met sejal dekhne toh tu bhi jaaega hi yeh me guarentee ke sath keh sakta hun      no doubt this movie is intense and raw but to make ita success masses need to involve themselves in this film  kitna bhi  tum zor laga lo han toh same ghisi piti harry belly pe hi paise waste karenge yeh sachha hai jo koi badal sakta nhi,2017-07-23T19:00:34.000Z,2
115,Bhai Sab bhadiya h par haryanvi Rajasthani k accent m kyu bolte h Bollywood m?,2017-07-23T18:56:43.000Z,38
