,comments,pub_dates,like_Counts
0,Plzz ye movie pura dijiye na,2020-02-08T18:26:33.000Z,0
1,Full movie in trailer 😂,2020-02-03T16:19:35.000Z,1
2,Ok,2020-01-31T22:51:57.000Z,0
